intermediate_graph_degree,graph_degree,itopk_size,search_width,max_search_iterations,total_vectors,total_queries,build_time_seconds,best_batch_size,p99_latency_ms,queries_per_second,recall,used_filter,initial_gpu_memory_percent_used,post_build_gpu_memory_percent_used,memory_increase_build_gb
64,32,128,16,0,5000000,10000,26.94924831390381,10,0.0006229877471923828,17066.45124301295,0.90999,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,128,32,0,5000000,10000,26.97369933128357,10,0.0006814098358154299,16644.058838033015,0.92276,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,128,64,0,5000000,10000,26.961657285690308,10,0.0008462142944335952,15478.349397073776,0.92746,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,256,1,0,5000000,10000,26.92945146560669,10,0.000562260150909424,17829.343674534804,0.88388,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,256,2,0,5000000,10000,26.960063934326172,10,0.0005598068237304688,17786.55944681793,0.88322,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,256,4,0,5000000,10000,26.95589017868042,10,0.0005509853363037109,18054.040379907914,0.88327,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,256,8,0,5000000,10000,26.951495885849,10,0.0005607509613037107,17863.644553822927,0.8835,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,256,16,0,5000000,10000,26.956703186035156,10,0.0006213188171386719,17026.126297472838,0.91022,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,256,32,0,5000000,10000,26.944926500320435,10,0.0006806349754333498,16521.09200477402,0.92264,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,256,64,0,5000000,10000,26.93596386909485,10,0.0008684754371643079,15333.496817537802,0.92772,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,512,1,0,5000000,10000,26.95085072517395,10,0.0006299018859863281,17053.46376038282,0.9108,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,512,2,0,5000000,10000,26.94494605064392,10,0.0006264829635620117,17120.755402467694,0.91107,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,512,4,0,5000000,10000,26.96632957458496,10,0.0006248283386230472,17055.046804212998,0.91016,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,512,8,0,5000000,10000,26.983075618743896,10,0.0006406998634338381,16956.26109742742,0.91062,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,512,16,0,5000000,10000,26.939143896102905,10,0.0006189346313476562,17076.56812222599,0.91085,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,512,32,0,5000000,10000,26.944876194000244,10,0.0006742477416992188,16621.715190641007,0.92269,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,32,512,64,0,5000000,10000,26.971880674362183,10,0.0008302068710327147,15381.269896304757,0.92693,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
64,64,32,1,0,5000000,10000,28.56118369102478,10,0.0005373954772949219,18620.322805686414,0.74858,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,32,2,0,5000000,10000,28.498206615447998,10,0.0005347728729248047,18526.883074450765,0.83625,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,32,4,0,5000000,10000,28.497474908828735,10,0.0005578994750976562,17891.326417288594,0.88691,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,32,8,0,5000000,10000,28.492507696151733,10,0.0006110668182373047,17404.860328750212,0.91217,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,32,16,0,5000000,10000,28.561481475830078,10,0.0006852555274963375,16344.461230789333,0.923,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,32,32,0,5000000,10000,28.54001212120056,10,0.000793514251708983,15283.717982067727,0.92686,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,32,64,0,5000000,10000,28.51864004135132,10,0.001002340316772459,13972.3976474132,0.92782,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,64,1,0,5000000,10000,28.502117156982422,10,0.0005414223670959471,18433.822862760062,0.83536,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,64,2,0,5000000,10000,28.518323183059692,10,0.0005369186401367188,18494.43840214484,0.83536,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,64,4,0,5000000,10000,28.551636457443237,10,0.0005580997467041007,18149.753459058124,0.8864,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,64,8,0,5000000,10000,28.514793395996094,10,0.000597536563873291,17471.921338109394,0.91195,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,64,16,0,5000000,10000,28.477960348129272,10,0.0007257437705993656,16276.032810452652,0.92298,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,64,32,0,5000000,10000,28.477423429489136,10,0.0008204603195190417,15252.597349243706,0.92703,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,64,64,0,5000000,10000,28.50140643119812,10,0.0009781742095947253,14060.330790556269,0.92872,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,128,1,0,5000000,10000,28.55326747894287,10,0.0005545616149902344,17957.491890986807,0.88533,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,128,2,0,5000000,10000,28.52011799812317,10,0.0005502700805664062,18152.557627511087,0.88666,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,128,4,0,5000000,10000,28.56827449798584,10,0.0005613517761230476,18025.121890724808,0.88513,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,128,8,0,5000000,10000,28.481929302215576,10,0.0006060600280761719,17508.841785841065,0.91191,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,128,16,0,5000000,10000,28.46316695213318,10,0.0007138252258300781,16239.740418029429,0.92225,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,128,32,0,5000000,10000,28.51852536201477,10,0.0007975101470947266,15226.465363899655,0.92698,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,128,64,0,5000000,10000,28.507898330688477,10,0.0009506988525390617,13905.385784146054,0.92783,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,256,1,0,5000000,10000,28.496265172958374,10,0.0006136226654052737,17408.36004012946,0.91125,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,256,2,0,5000000,10000,28.467498779296875,10,0.000629425048828125,17336.253567360032,0.91131,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,256,4,0,5000000,10000,28.506389141082764,10,0.0006031990051269531,17416.827645866237,0.91136,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,256,8,0,5000000,10000,28.595258712768555,10,0.00060272216796875,17411.219507028887,0.91093,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,256,16,0,5000000,10000,28.465318202972412,10,0.0007499599456787112,16118.761564166492,0.92256,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,256,32,0,5000000,10000,28.46653699874878,10,0.0008442401885986328,15018.212190331757,0.92693,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,256,64,0,5000000,10000,28.509711980819702,10,0.0009789586067199697,14113.72149469785,0.92825,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,512,1,0,5000000,10000,28.4689040184021,10,0.0007366180419921854,16102.273255038544,0.92268,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,512,2,0,5000000,10000,28.490501165390015,10,0.0007031202316284176,16155.478144095883,0.92291,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,512,4,0,5000000,10000,28.506478548049927,10,0.0006858563423156735,16289.151047066625,0.92238,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,512,8,0,5000000,10000,28.516072273254395,10,0.0007536411285400391,16236.029956098228,0.92268,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,512,16,0,5000000,10000,28.50883674621582,10,0.0006840848922729488,16338.682331263852,0.92241,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,512,32,0,5000000,10000,28.558835744857788,10,0.0008053779602050781,15204.0532060169,0.92649,False,0.9247199791612398,4.905791438742728,3.9810714595814884
64,64,512,64,0,5000000,10000,28.468730211257935,10,0.0009636926651000978,13944.296282212918,0.92802,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,32,32,1,0,5000000,10000,28.867202758789062,10,0.0005164146423339844,18879.3483368958,0.60559,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,32,2,0,5000000,10000,28.908092737197876,10,0.0005243110656738279,18675.205550148454,0.73406,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,32,4,0,5000000,10000,28.857999324798584,10,0.0005342960357666016,18303.425500999787,0.82333,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,32,8,0,5000000,10000,28.82314705848694,10,0.000562036037445068,17844.202804952267,0.8755,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,32,16,0,5000000,10000,28.854170322418213,10,0.0006377649307250976,16998.55785207157,0.90266,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,32,32,0,5000000,10000,28.89081883430481,10,0.0007074522972106935,16389.57293050341,0.91618,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,32,64,0,5000000,10000,28.873076915740967,10,0.0010662078857421875,15273.89698185652,0.92246,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,64,1,0,5000000,10000,28.821423053741455,10,0.0005292892456054688,18748.91020703044,0.73557,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,64,2,0,5000000,10000,28.877629041671753,10,0.0005252361297607422,18647.389381016033,0.73603,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,64,4,0,5000000,10000,28.88743805885315,10,0.0005381107330322266,18491.959099350574,0.82462,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,64,8,0,5000000,10000,28.922422170639038,10,0.0005528926849365234,18074.083334026094,0.8765,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,64,16,0,5000000,10000,28.86154818534851,10,0.0006373023986816408,17000.07942145163,0.90319,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,64,32,0,5000000,10000,28.82965898513794,10,0.0006952142715454098,16512.346522315635,0.91568,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,64,64,0,5000000,10000,28.874767065048218,10,0.0010809469223022608,15068.55598045959,0.9219,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,128,1,0,5000000,10000,28.824570894241333,10,0.0005327582359313963,18398.563034066137,0.8235,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,128,2,0,5000000,10000,28.805530309677124,10,0.0005340576171875,18459.090200808863,0.82382,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,128,4,0,5000000,10000,28.865717887878418,10,0.0005352497100830078,18273.714889454066,0.82546,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,128,8,0,5000000,10000,28.856701135635376,10,0.0005612373352050781,17834.407958535838,0.87629,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,128,16,0,5000000,10000,28.86776304244995,10,0.0006203651428222656,17085.072948647037,0.90343,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,128,32,0,5000000,10000,28.88979959487915,10,0.0007080006599426269,16160.675772133125,0.91715,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,128,64,0,5000000,10000,28.94222640991211,10,0.0010618686676025432,15232.692214065084,0.92186,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,256,1,0,5000000,10000,28.898440837860107,10,0.000553131103515625,17941.702208895076,0.87574,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,256,2,0,5000000,10000,28.89314556121826,10,0.0005586147308349609,18005.24832426703,0.87635,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,256,4,0,5000000,10000,28.872124671936035,10,0.0005645751953125,17894.900197141895,0.87619,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,256,8,0,5000000,10000,28.882238388061523,10,0.0005574774742126464,17857.99570140332,0.87612,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,256,16,0,5000000,10000,28.861903190612793,10,0.0006326532363891604,17035.15670185624,0.90358,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,256,32,0,5000000,10000,28.898558378219604,10,0.0006979131698608403,16504.957129526854,0.9169,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,256,64,0,5000000,10000,28.90776038169861,10,0.0010723328590393098,15344.29939506335,0.92209,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,512,1,0,5000000,10000,28.952484130859375,10,0.0006265640258789062,17205.42711284713,0.90312,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,512,2,0,5000000,10000,28.85107159614563,10,0.0006237006187438969,17061.52701635846,0.90291,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,512,4,0,5000000,10000,28.842313766479492,10,0.0006355524063110345,16898.294941576605,0.90328,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,512,8,0,5000000,10000,28.860214471817017,10,0.0006435394287109368,17027.79326954702,0.90307,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,512,16,0,5000000,10000,28.84134078025818,10,0.0006272935867309565,17169.368033870436,0.90336,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,512,32,0,5000000,10000,28.88189125061035,10,0.0007129979133605954,16377.34033206239,0.91657,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,32,512,64,0,5000000,10000,28.864349126815796,10,0.0010380053520202609,15295.848188499996,0.92263,False,0.9247199791612398,3.5816618911174785,2.6569419119562387
96,64,32,1,0,5000000,10000,30.474427223205566,10,0.0005292892456054688,18667.373628881753,0.74847,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,32,2,0,5000000,10000,30.460845470428467,10,0.0005459785461425781,18435.681339266874,0.83305,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,32,4,0,5000000,10000,30.443543672561646,10,0.0005550765991210937,18211.427805856692,0.88174,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,32,8,0,5000000,10000,30.430136680603027,10,0.0005881786346435547,17574.38779483412,0.90712,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,32,16,0,5000000,10000,30.441986083984375,10,0.0006840229034423828,16492.315471504055,0.91826,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,32,32,0,5000000,10000,30.410722970962524,10,0.0007965564727783203,15298.667807128038,0.92298,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,32,64,0,5000000,10000,30.386698007583618,10,0.001067833900451661,13840.823761028794,0.92455,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,64,1,0,5000000,10000,30.365277767181396,10,0.000545501708984375,18395.9846652403,0.8347,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,64,2,0,5000000,10000,30.39161729812622,10,0.0005414891242980953,18629.07365993954,0.83553,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,64,4,0,5000000,10000,30.387003183364868,10,0.0005555152893066406,18211.240065232625,0.88157,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,64,8,0,5000000,10000,30.461901903152466,10,0.0005806899070739746,17709.182211008272,0.90721,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,64,16,0,5000000,10000,30.39450716972351,10,0.0006774926185607912,16563.608311405467,0.91846,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,64,32,0,5000000,10000,30.36887836456299,10,0.0007977914810180665,15167.296607012548,0.92264,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,64,64,0,5000000,10000,30.443175554275513,10,0.0010688972473144546,13711.572525881054,0.92428,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,128,1,0,5000000,10000,30.49126434326172,10,0.0005612707138061522,18231.62713011055,0.88227,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,128,2,0,5000000,10000,30.540038108825684,10,0.0005588531494140625,18188.42752545338,0.88233,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,128,4,0,5000000,10000,30.554130792617798,10,0.0005593299865722656,18194.10891986482,0.88291,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,128,8,0,5000000,10000,30.427257537841797,10,0.0005971908569335936,17292.570582945154,0.90757,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,128,16,0,5000000,10000,30.382675886154175,10,0.0006886959075927748,16307.21301567772,0.91826,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,128,32,0,5000000,10000,30.426241874694824,10,0.0007964992523193364,15100.880630481954,0.92228,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,128,64,0,5000000,10000,30.439523458480835,10,0.0010612964630127009,13787.023042883118,0.9249,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,256,1,0,5000000,10000,30.52331233024597,10,0.0005867481231689453,17498.992334857234,0.90664,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,256,2,0,5000000,10000,30.41630744934082,10,0.0005967617034912109,17619.565432744515,0.90723,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,256,4,0,5000000,10000,30.427446842193604,10,0.0005911755561828613,17612.90550867521,0.90731,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,256,8,0,5000000,10000,30.41987419128418,10,0.0005904436111450195,17499.46365790974,0.90708,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,256,16,0,5000000,10000,30.461724758148193,10,0.0006814002990722656,16475.148264080795,0.91763,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,256,32,0,5000000,10000,30.44789981842041,10,0.0008108615875244141,15313.247691410115,0.9228,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,256,64,0,5000000,10000,30.448710203170776,10,0.001046895980834961,13934.826670753075,0.92498,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,512,1,0,5000000,10000,30.47055172920227,10,0.0006824946403503418,16260.212966548157,0.91847,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,512,2,0,5000000,10000,30.472885847091675,10,0.0006678104400634766,16472.143062738858,0.91795,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,512,4,0,5000000,10000,30.445170879364014,10,0.0006811618804931641,16353.925867910175,0.91794,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,512,8,0,5000000,10000,30.434537887573242,10,0.0006837844848632812,16438.599961731983,0.91773,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,512,16,0,5000000,10000,30.37821316719055,10,0.000684061050415039,16428.146833438375,0.91787,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,512,32,0,5000000,10000,30.35302972793579,10,0.0008141136169433592,15073.249368971503,0.92282,False,0.9247199791612398,4.905791438742728,3.9810714595814884
96,64,512,64,0,5000000,10000,30.362393140792847,10,0.0010350942611694336,13879.724804333488,0.92476,False,0.9247199791612398,4.905791438742728,3.9810714595814884
