intermediate_graph_degree,graph_degree,itopk_size,search_width,max_search_iterations,total_vectors,total_queries,build_time_seconds,best_batch_size,p99_latency_ms,queries_per_second,recall,used_filter,initial_gpu_memory_percent_used,post_build_gpu_memory_percent_used,memory_increase_build_gb,rating_filter
32,32,256,8,0,5000000,10000,24.134043216705322,10,0.0006286311149597164,16068.619953786285,0.87969,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
32,32,256,16,0,5000000,10000,24.107515335083008,10,0.0007136631011962881,15360.103055477064,0.90239,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
32,32,256,32,0,5000000,10000,24.23229694366455,10,0.0007946133613586427,14828.159332522628,0.91801,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
32,32,256,64,0,5000000,10000,24.244523525238037,10,0.0011333441734313965,11181.951137867683,0.92458,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
32,32,512,1,0,5000000,10000,24.129307508468628,10,0.0007584095001220703,14937.545480747498,0.90683,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
32,32,512,2,0,5000000,10000,24.137805700302124,10,0.0007750988006591797,14918.789990616708,0.90671,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
32,32,512,4,0,5000000,10000,24.16704511642456,10,0.0007452964782714844,15029.938232343566,0.90651,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
32,32,512,8,0,5000000,10000,24.17051339149475,10,0.00077056884765625,14873.552505016933,0.90635,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
32,32,512,16,0,5000000,10000,24.11731481552124,10,0.0007464885711669922,14946.497086064577,0.90708,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
32,32,512,32,0,5000000,10000,24.114827156066895,10,0.0007944178581237795,14867.346186829265,0.91824,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
32,32,512,64,0,5000000,10000,24.116995573043823,10,0.0011486411094665527,11061.633940548256,0.92476,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,32,1,0,5000000,10000,26.974820137023926,10,0.0005829334259033203,16922.42008771221,0.73405,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,32,2,0,5000000,10000,27.010403871536255,10,0.0005826950073242188,16767.256493686724,0.73097,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,32,4,0,5000000,10000,26.963168382644653,10,0.0005943775177001953,16517.324864020076,0.82546,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,32,8,0,5000000,10000,26.96471905708313,10,0.0006191372871398922,16131.628514960394,0.88056,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,32,16,0,5000000,10000,26.97067928314209,10,0.0007252693176269531,15166.66642401492,0.90775,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,32,32,0,5000000,10000,27.040141820907593,10,0.0007878303527832035,14844.224970200605,0.92127,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,32,64,0,5000000,10000,26.987383365631104,10,0.00116811752319336,11156.42953248424,0.92649,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,64,1,0,5000000,10000,27.020753145217896,10,0.0005962848663330078,16689.44577172048,0.79221,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,64,2,0,5000000,10000,26.983728647232056,10,0.0006057834625244141,16554.578359233798,0.79325,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,64,4,0,5000000,10000,26.924766063690186,10,0.000591278076171875,16568.72970366241,0.82519,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,64,8,0,5000000,10000,26.951156854629517,10,0.0006223344802856441,16183.095881807867,0.87991,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,64,16,0,5000000,10000,26.966073751449585,10,0.0007490110397338863,15192.880991467806,0.90893,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,64,32,0,5000000,10000,27.008578300476074,10,0.0007738757133483884,14936.883481978295,0.92127,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,64,64,0,5000000,10000,26.918018102645874,10,0.0011322021484375007,11115.293432235861,0.92645,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,128,1,0,5000000,10000,26.964250564575195,10,0.0005997157096862792,16506.226230930595,0.84686,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,128,2,0,5000000,10000,26.974565744400024,10,0.0006074905395507812,16369.667236642963,0.84607,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,128,4,0,5000000,10000,26.963890075683594,10,0.0005929470062255859,16534.79105193774,0.84466,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,128,8,0,5000000,10000,26.946446180343628,10,0.0006110239028930663,16234.05254496748,0.88011,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,128,16,0,5000000,10000,26.956188678741455,10,0.0007193446159362796,15143.864780256492,0.90943,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,128,32,0,5000000,10000,27.016340970993042,10,0.0007791519165039062,14789.456320870177,0.92155,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,128,64,0,5000000,10000,26.96435546875,10,0.0011524391174316416,11102.104740369597,0.92641,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,256,1,0,5000000,10000,27.051522493362427,10,0.0006318092346191406,16016.65961769347,0.88648,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,256,2,0,5000000,10000,26.962374448776245,10,0.0006389617919921875,15750.794312488693,0.88634,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,256,4,0,5000000,10000,26.95045018196106,10,0.0006275177001953125,16181.26494718168,0.88624,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,256,8,0,5000000,10000,27.006196975708008,10,0.0006358623504638672,16033.468489761848,0.88642,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,256,16,0,5000000,10000,26.95521831512451,10,0.0007381439208984375,15064.743619773324,0.90899,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,256,32,0,5000000,10000,26.94291043281555,10,0.0007754278182983397,14800.093504560482,0.92106,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,256,64,0,5000000,10000,26.971208810806274,10,0.0011219620704650897,11155.415922898592,0.92695,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,512,1,0,5000000,10000,26.963680267333984,10,0.0007541179656982422,14783.713481215986,0.91095,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,512,2,0,5000000,10000,26.930723428726196,10,0.0007809925079345702,14848.330806102349,0.9116,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,512,4,0,5000000,10000,26.937165021896362,10,0.0007742691040039055,14807.37478657597,0.91212,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,512,8,0,5000000,10000,26.97237467765808,10,0.0007489156723022462,15002.239643411818,0.91165,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,512,16,0,5000000,10000,26.98935866355896,10,0.0007813334465026855,14693.294046754405,0.91147,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,512,32,0,5000000,10000,26.990068674087524,10,0.0007707762718200681,14744.430614515644,0.92205,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,32,512,64,0,5000000,10000,26.987296104431152,10,0.0011621093749999995,11071.979762032654,0.92679,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
64,64,32,1,0,5000000,10000,28.503993272781372,10,0.000598165988922119,16653.162890524884,0.83111,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,32,2,0,5000000,10000,28.540023803710938,10,0.0005996227264404297,16594.949915512385,0.83122,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,32,4,0,5000000,10000,28.5372633934021,10,0.0006182193756103516,16225.988948468686,0.88208,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,32,8,0,5000000,10000,28.512181520462036,10,0.0006753611564636226,15653.9622960413,0.90944,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,32,16,0,5000000,10000,28.500635385513306,10,0.0007996559143066406,14562.495256440769,0.92216,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,32,32,0,5000000,10000,28.489988803863525,10,0.0008764624595642093,13768.46107722203,0.92593,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,32,64,0,5000000,10000,28.505794048309326,10,0.001383233070373534,10270.473671986421,0.92751,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,64,1,0,5000000,10000,28.52829623222351,10,0.0006277513504028328,16333.714265511106,0.86433,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,64,2,0,5000000,10000,28.50748920440674,10,0.000629425048828125,16387.104918921363,0.86401,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,64,4,0,5000000,10000,28.45612335205078,10,0.0006199574470520022,16258.730203890214,0.88214,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,64,8,0,5000000,10000,28.50679039955139,10,0.0006654500961303707,15704.490316393962,0.90942,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,64,16,0,5000000,10000,28.509918212890625,10,0.0008139538764953612,14573.561624593242,0.92218,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,64,32,0,5000000,10000,28.545024394989014,10,0.000892465114593506,13521.222893489617,0.92672,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,64,64,0,5000000,10000,28.54997420310974,10,0.001401965618133545,10352.567066005842,0.92769,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,128,1,0,5000000,10000,28.466569185256958,10,0.000716214179992675,15951.962746942825,0.89395,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,128,2,0,5000000,10000,28.492514848709106,10,0.0006961464881896969,15889.087105940502,0.89336,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,128,4,0,5000000,10000,28.466171741485596,10,0.0007144141197204593,16128.568933022712,0.89342,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,128,8,0,5000000,10000,28.533187866210938,10,0.0006630516052246096,15721.259844813065,0.90939,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,128,16,0,5000000,10000,28.550612926483154,10,0.000826418399810791,14674.187022783808,0.9223,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,128,32,0,5000000,10000,28.548802375793457,10,0.0008788728713989258,13801.146779053444,0.92668,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,128,64,0,5000000,10000,28.47141695022583,10,0.0013400650024413992,10408.169744029503,0.92781,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,256,1,0,5000000,10000,28.48195719718933,10,0.0006871223449707031,15400.896731581111,0.91321,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,256,2,0,5000000,10000,28.544297695159912,10,0.0006739950180053708,15586.972092297892,0.91242,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,256,4,0,5000000,10000,28.513291597366333,10,0.0006754398345947266,15535.734016015713,0.91287,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,256,8,0,5000000,10000,28.4881272315979,10,0.0006928443908691406,15590.227344535899,0.913,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,256,16,0,5000000,10000,28.495472192764282,10,0.0008107662200927731,14603.703686800229,0.92191,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,256,32,0,5000000,10000,28.527525901794434,10,0.0008951783180236811,13793.20294542348,0.92628,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,256,64,0,5000000,10000,28.562072277069092,10,0.0012825012207031195,10295.155405084806,0.92789,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,512,1,0,5000000,10000,28.552757024765015,10,0.0008370590209960931,14230.028033228184,0.92231,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,512,2,0,5000000,10000,28.520008087158203,10,0.000832092761993408,14233.578119743817,0.92294,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,512,4,0,5000000,10000,28.456051349639893,10,0.0008373260498046875,14261.960431793446,0.92297,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,512,8,0,5000000,10000,28.443620204925537,10,0.0008528351783752448,14288.747331624856,0.92342,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,512,16,0,5000000,10000,28.48565101623535,10,0.0008222246170043945,14374.716907076705,0.92316,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,512,32,0,5000000,10000,28.531157732009888,10,0.0008780956268310547,13782.296304560534,0.9268,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
64,64,512,64,0,5000000,10000,28.54024577140808,10,0.001364040374755869,10219.305164909721,0.92754,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,32,32,1,0,5000000,10000,28.965004920959473,10,0.0005774497985839844,16851.734060821545,0.73098,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,32,2,0,5000000,10000,28.919788122177124,10,0.000585536956787109,16787.959791767535,0.73108,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,32,4,0,5000000,10000,28.90391492843628,10,0.0005880594253540039,16582.501744294157,0.82054,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,32,8,0,5000000,10000,28.9183669090271,10,0.0006160736083984375,16076.703970210368,0.87477,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,32,16,0,5000000,10000,28.854137659072876,10,0.0006891083717346187,15470.667547715793,0.90293,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,32,32,0,5000000,10000,28.93438744544983,10,0.0007690620422363282,14931.15677143625,0.91729,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,32,64,0,5000000,10000,28.989929914474487,10,0.0014594960212707519,11191.195086739841,0.92281,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,64,1,0,5000000,10000,28.8646821975708,10,0.0005900859832763672,16691.05894299302,0.78863,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,64,2,0,5000000,10000,28.955005884170532,10,0.0005808997154235843,16776.776389819912,0.79044,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,64,4,0,5000000,10000,28.932098865509033,10,0.0005946159362792969,16604.033630107402,0.82097,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,64,8,0,5000000,10000,29.04873776435852,10,0.0006135249137878421,16281.601876411394,0.87523,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,64,16,0,5000000,10000,29.010826349258423,10,0.0007055115699768069,15369.308122861823,0.90302,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,64,32,0,5000000,10000,28.864837169647217,10,0.0007719993591308594,15006.86179421121,0.91681,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,64,64,0,5000000,10000,28.89270043373108,10,0.0013207197189330942,11121.773411204178,0.92337,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,128,1,0,5000000,10000,28.839961528778076,10,0.0005967617034912109,16571.554270659548,0.84171,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,128,2,0,5000000,10000,28.922711610794067,10,0.0005996227264404297,16442.043224617082,0.84092,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,128,4,0,5000000,10000,28.961426973342896,10,0.0006048679351806641,16335.96790629582,0.84024,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,128,8,0,5000000,10000,28.967375993728638,10,0.0006195878982543949,16238.691377935984,0.87433,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,128,16,0,5000000,10000,28.93386459350586,10,0.0007121562957763672,15224.228680468894,0.9037,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,128,32,0,5000000,10000,28.917232990264893,10,0.0007729053497314451,14862.58478043161,0.91744,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,128,64,0,5000000,10000,28.845000505447388,10,0.0014191889762878423,11061.77489564065,0.92311,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,256,1,0,5000000,10000,29.005653142929077,10,0.0006284713745117188,16085.172833723129,0.88048,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,256,2,0,5000000,10000,28.85432195663452,10,0.0006246948242187491,16147.602626702761,0.88089,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,256,4,0,5000000,10000,28.802258253097534,10,0.00063323974609375,15999.09879361138,0.88092,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,256,8,0,5000000,10000,28.844298124313354,10,0.0006401538848876953,16068.873708930425,0.88067,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,256,16,0,5000000,10000,28.856399297714233,10,0.0007085800170898438,15352.565351475941,0.90373,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,256,32,0,5000000,10000,28.90996241569519,10,0.0008598184585571294,14746.746372787298,0.91766,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,256,64,0,5000000,10000,28.946905851364136,10,0.0015535354614257812,11010.715927067755,0.92319,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,512,1,0,5000000,10000,28.885737657546997,10,0.0008072137832641599,15003.31153280937,0.90658,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,512,2,0,5000000,10000,28.937376499176025,10,0.0008329868316650389,15029.913786665622,0.90686,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,512,4,0,5000000,10000,28.977609395980835,10,0.0008349037170410139,14889.104888619651,0.90632,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,512,8,0,5000000,10000,28.994036436080933,10,0.0008420348167419434,14924.295239794998,0.90725,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,512,16,0,5000000,10000,28.919212579727173,10,0.0008198690414428708,15007.694318880742,0.90631,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,512,32,0,5000000,10000,28.95472478866577,10,0.0008523464202880859,14780.766065127022,0.91687,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,32,512,64,0,5000000,10000,29.024526119232178,10,0.0015062093734741194,11081.291808943926,0.92291,True,0.9334027958669793,3.590344707823218,2.6569419119562383,<1.0
96,64,32,1,0,5000000,10000,30.478596448898315,10,0.0006730651855468752,16577.487893326837,0.8308,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,32,2,0,5000000,10000,30.4023494720459,10,0.0006943392753601075,16522.587584335717,0.82988,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,32,4,0,5000000,10000,30.4791157245636,10,0.0006832766532897947,16135.406906801532,0.88091,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,32,8,0,5000000,10000,30.491063117980957,10,0.0007052421569824219,15862.528624425358,0.90689,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,32,16,0,5000000,10000,30.526219129562378,10,0.0008294320106506342,14688.619542914148,0.91883,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,32,32,0,5000000,10000,30.569876194000244,10,0.0009481906890869145,13769.199933134183,0.92366,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,32,64,0,5000000,10000,30.532293558120728,10,0.0016355991363525418,10298.412109652241,0.92611,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,64,1,0,5000000,10000,30.501317739486694,10,0.0006877183914184553,16385.273343966277,0.86204,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,64,2,0,5000000,10000,30.546279430389404,10,0.0007021427154541016,16079.59377707634,0.86171,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,64,4,0,5000000,10000,30.55001664161682,10,0.0006856918334960938,16150.824414051656,0.88055,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,64,8,0,5000000,10000,30.53889226913452,10,0.0007100677490234379,15725.673506488216,0.90724,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,64,16,0,5000000,10000,30.53601837158203,10,0.0008148384094238282,14788.681412485439,0.91869,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,64,32,0,5000000,10000,30.525402307510376,10,0.0009476304054260244,13813.758033230164,0.92362,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,64,64,0,5000000,10000,30.459553718566895,10,0.001577889919281004,10301.337087775843,0.92604,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,128,1,0,5000000,10000,30.463883638381958,10,0.0007114863395690915,15994.553970865014,0.89134,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,128,2,0,5000000,10000,30.46595335006714,10,0.0007070159912109381,15786.385059245144,0.89102,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,128,4,0,5000000,10000,30.521886825561523,10,0.0006965088844299314,16132.752282170353,0.88982,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,128,8,0,5000000,10000,30.5852108001709,10,0.0007047653198242188,15676.07798314816,0.90675,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,128,16,0,5000000,10000,30.578948497772217,10,0.0008132457733154297,14733.072429427604,0.91797,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,128,32,0,5000000,10000,30.62575936317444,10,0.0009556818008422873,13724.04242787087,0.92343,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,128,64,0,5000000,10000,30.601009845733643,10,0.0016625452041625962,10164.954213231531,0.92583,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,256,1,0,5000000,10000,30.497350692749023,10,0.0007327771186828617,15628.135674171506,0.90977,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,256,2,0,5000000,10000,30.541707515716553,10,0.0007438588142395022,15579.646163022233,0.90975,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,256,4,0,5000000,10000,30.510606288909912,10,0.0007093143463134761,15652.104395500766,0.90976,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
96,64,256,8,0,5000000,10000,30.447160959243774,10,0.0007442331314086916,15426.54293811322,0.90995,True,0.9334027958669793,4.914474255448467,3.9810714595814876,<1.0
